date_key,product_key,warehouse_key,quantity_on_hand
416,27,5,1288
416,73,3,1024
416,120,4,631
416,30,3,762
416,71,4,1123
416,72,3,386
416,85,5,154
416,77,3,132
416,88,4,309
416,103,5,182
416,4,3,1780
416,76,4,393
416,24,2,260
416,10,5,1373
416,68,4,894
416,108,2,1642
416,76,1,1111
416,108,5,514
416,26,4,188
416,21,1,1050
416,108,6,538
416,44,5,564
416,35,2,1297
416,55,4,229
416,118,3,126
416,31,2,0
416,63,4,1640
416,94,3,500
416,86,5,3
416,105,3,133
416,118,5,911
416,10096,3,846
416,68,1,1093
416,113,5,973
416,57,1,249
416,12,4,0
416,63,1,620
416,19,5,474
416,42,5,1062
416,34,3,612
416,39,1,604
416,15,4,411
416,10060,1,305
416,53,3,1598
416,7,1,295
416,38,2,717
416,38,1,222
416,30,1,0
416,43,4,765
416,114,1,1340
416,85,6,951
416,44,4,472
416,64,4,1155
416,10055,2,1192
416,87,2,1269
416,105,2,606
416,102,5,848
416,111,1,338
416,71,5,879
416,119,3,136
416,101,3,0
416,44,2,1116
416,44,3,204
416,20,2,385
416,67,1,691
416,70,5,360
416,83,5,617
416,29,6,729
416,22,3,222
416,115,4,843
416,12,6,0
416,2,3,374
416,27,1,419
416,117,2,434
416,50,4,487
416,10055,3,187
416,25,3,0
416,8,2,377
416,79,5,2688
416,21,3,411
416,38,3,745
416,92,3,965
416,107,5,932
416,114,6,1065
416,26,6,817
416,10055,6,773
417,117,6,392
417,24,1,187
417,84,4,1201
417,111,3,1279
417,82,6,1793
417,10,6,379
417,15,1,590
417,105,1,418
417,46,4,395
417,106,2,138
417,103,6,161
417,38,4,715
417,110,4,735
417,33,4,719
417,13,2,567
417,100,3,1583
417,26,2,779
417,110,1,838
417,17,1,0
417,86,2,509
417,8,5,602
417,62,6,336
417,101,4,93
417,97,4,511
417,15,5,410
417,91,1,943
417,36,5,1114
417,113,6,1015
417,8,3,447
417,75,4,942
417,67,3,1256
417,27,6,272
417,50,5,855
417,10,2,1399
417,21,4,0
417,69,6,961
417,19,4,878
417,45,6,621
417,40,6,1229
417,7,6,445
417,85,1,476
417,64,3,448
417,5,6,753
417,79,4,583
417,5,1,57
417,10055,1,1106
417,112,1,301
417,66,4,1379
417,59,1,994
417,90,6,498
417,71,4,1123
417,98,1,1860
417,72,3,386
417,14,4,26
417,85,5,154
417,10060,5,1131
417,103,5,182
417,51,5,909
417,37,1,28
417,98,2,1190
417,10,5,1373
417,68,4,894
417,119,1,426
417,90,3,603
417,112,4,321
417,26,4,188
417,21,1,1249
417,59,4,304
417,81,1,615
417,55,4,229
417,96,6,1070
417,31,2,0
417,36,4,120
417,82,2,39
417,89,6,261
417,10096,3,846
417,68,1,1093
417,70,1,504
417,113,5,973
417,57,1,249
417,72,5,738
417,12,4,0
417,91,5,1638
417,73,1,682
417,39,2,905
417,34,3,612
417,64,2,0
417,10060,1,305
417,49,4,1039
417,68,3,379
417,11,6,1032
417,30,1,0
417,84,2,720
417,43,4,765
417,62,4,25
417,85,6,951
417,90,4,1570
417,44,4,472
417,64,4,1155
417,10055,2,1192
417,97,2,1546
417,58,1,578
417,87,2,1269
417,80,4,260
417,88,5,223
417,34,5,2458
417,78,5,0
417,105,2,606
417,71,5,879
417,119,3,136
417,29,4,152
417,6,6,1109
417,19,6,1614
417,82,3,1019
417,65,2,605
417,84,3,597
417,35,6,871
417,37,5,85
417,3,5,582
417,83,5,617
417,115,4,843
417,117,2,434
417,10055,3,187
417,8,2,377
417,9,1,543
417,13,6,334
417,90,2,865
417,114,6,1065
417,18,5,888
417,26,6,817
417,87,1,873
417,73,4,192
417,41,5,416
417,12,5,521
417,21,2,612
417,77,1,1364
418,24,1,187
418,1,1,477
418,101,5,179
418,71,6,521
418,65,1,46
418,82,6,1793
418,52,5,1346
418,33,6,223
418,105,1,418
418,46,4,395
418,65,6,212
418,102,2,620
418,10118,3,1214
418,91,4,1245
418,13,2,567
418,10096,4,825
418,4,6,1030
418,100,3,1583
418,66,5,251
418,42,1,0
418,8,1,137
418,116,6,993
418,10055,5,659
418,62,6,336
418,86,4,672
418,107,4,565
418,52,6,0
418,36,5,1114
418,35,5,1213
418,33,3,1168
418,10096,5,358
418,119,5,1630
418,50,5,855
418,37,6,1407
418,87,6,597
418,21,4,0
418,21,6,732
418,17,6,1254
418,60,1,665
418,99,6,864
418,45,6,621
418,78,2,1403
418,40,6,1229
418,66,2,489
418,95,1,446
418,64,3,448
418,35,3,353
418,61,6,305
418,112,1,301
418,66,4,1379
418,120,4,631
418,78,4,0
418,90,6,498
418,8,6,1496
418,42,3,1083
418,85,5,154
418,10060,5,1131
418,87,4,298
418,88,4,309
418,45,5,2119
418,66,3,321
418,4,3,1780
418,24,2,260
418,10,5,1373
418,68,4,894
418,119,1,426
418,90,3,603
418,54,1,232
418,33,2,962
418,97,5,0
418,35,2,1297
418,81,1,615
418,10,3,1220
418,96,6,1070
418,82,2,39
418,63,4,1640
418,105,3,133
418,107,3,235
418,27,4,804
418,108,1,261
418,68,1,1093
418,70,1,504
418,72,5,738
418,12,4,0
418,63,1,459
418,61,4,180
418,28,3,1243
418,64,2,0
418,93,2,53
418,76,2,49
418,102,6,491
418,120,1,935
418,7,1,295
418,49,4,1039
418,38,2,717
418,114,1,1340
418,64,4,1155
418,10055,2,1192
418,34,5,2458
418,78,5,0
418,7,5,976
418,105,2,606
418,102,5,848
418,119,3,136
418,29,4,152
418,106,6,1053
418,44,3,204
418,84,3,597
418,69,2,331
418,29,6,729
418,22,3,222
418,100,1,286
418,10096,2,135
418,25,3,0
418,8,2,377
418,79,5,2688
418,119,6,949
418,90,2,865
418,30,6,198
418,114,6,1065
418,109,1,447
418,84,5,1262
418,41,5,416
418,21,2,612
419,117,6,392
419,14,1,80
419,65,1,292
419,111,3,1279
419,97,3,581
419,57,3,385
419,52,5,1346
419,7,3,596
419,65,6,212
419,79,6,64
419,103,6,161
419,113,2,30
419,38,4,715
419,69,5,970
419,87,5,379
419,25,1,202
419,41,2,628
419,50,2,126
419,113,4,1324
419,100,3,1583
419,55,5,1633
419,75,3,39
419,86,2,509
419,74,1,100
419,8,5,602
419,36,1,0
419,8,1,137
419,20,4,302
419,75,2,1356
419,40,4,225
419,101,4,93
419,107,4,565
419,91,1,707
419,93,5,935
419,34,2,813
419,36,5,1114
419,86,1,1102
419,8,3,447
419,63,5,183
419,82,1,0
419,37,6,1407
419,29,3,289
419,10060,6,640
419,10,2,1399
419,19,4,878
419,51,2,185
419,36,3,1085
419,99,6,864
419,66,2,489
419,64,3,448
419,9,2,217
419,35,3,353
419,5,1,57
419,10055,1,1220
419,27,5,1288
419,73,3,1024
419,120,4,631
419,27,3,568
419,78,4,0
419,42,3,1083
419,72,3,386
419,85,5,154
419,88,4,309
419,45,5,2119
419,30,2,358
419,51,5,909
419,98,2,1190
419,15,2,800
419,80,2,126
419,108,5,514
419,54,1,232
419,44,5,564
419,59,4,304
419,81,1,615
419,71,3,275
419,10,3,1220
419,26,3,290
419,96,6,1070
419,94,3,500
419,107,3,235
419,89,6,261
419,7,2,184
419,70,1,504
419,113,5,973
419,72,5,738
419,19,5,474
419,42,5,1062
419,61,4,180
419,109,6,671
419,64,2,0
419,107,6,246
419,2,1,0
419,93,2,53
419,39,1,604
419,102,6,491
419,10060,1,305
419,43,5,1173
419,18,3,193
419,68,3,379
419,88,1,111
419,38,1,222
419,43,6,89
419,44,4,472
419,88,5,223
419,71,5,879
419,106,6,1053
419,19,6,1614
419,44,3,204
419,32,5,1109
419,69,2,331
419,67,1,691
419,70,5,360
419,51,3,541
419,29,6,729
419,22,3,222
419,100,1,286
419,115,4,962
419,12,6,0
419,117,2,434
419,10096,2,135
419,10055,3,187
419,8,2,377
419,21,3,411
419,38,3,745
419,13,6,334
419,119,6,949
419,90,2,865
419,120,2,1034
419,30,6,198
419,84,5,1262
419,18,5,888
419,53,5,233
419,26,6,817
419,87,1,873
419,10055,6,773
419,73,4,192
419,41,5,416
420,117,6,392
420,1,1,540
420,9,4,1657
420,14,1,80
420,111,6,175
420,65,1,292
420,84,4,1201
420,111,3,1279
420,109,4,1107
420,10,6,379
420,61,5,1820
420,33,6,223
420,15,1,590
420,106,2,138
420,63,2,338
420,10118,3,1214
420,69,5,970
420,91,4,1245
420,31,3,531
420,10096,4,825
420,4,6,1030
420,100,3,1583
420,74,4,773
420,75,3,39
420,66,5,251
420,41,6,62
420,17,1,0
420,86,2,509
420,48,4,205
420,42,1,0
420,74,1,100
420,8,5,602
420,83,1,362
420,15,5,410
420,93,5,935
420,67,3,1256
420,25,6,1377
420,99,5,301
420,10,2,1399
420,98,3,440
420,21,4,0
420,17,6,1254
420,69,6,961
420,99,6,864
420,69,4,675
420,33,5,956
420,115,1,84
420,55,3,94
420,58,3,169
420,85,1,476
420,64,3,448
420,9,2,217
420,10055,1,1220
420,39,6,0
420,66,4,1379
420,30,3,995
420,8,6,1496
420,72,3,386
420,10060,5,1131
420,66,3,321
420,103,5,182
420,37,1,28
420,98,2,1190
420,24,2,260
420,68,4,894
420,56,1,514
420,119,1,426
420,91,2,480
420,76,1,1111
420,108,5,514
420,112,4,321
420,26,4,188
420,54,1,232
420,108,6,538
420,33,2,962
420,44,5,729
420,10,3,1220
420,81,3,149
420,57,2,635
420,63,4,1640
420,54,5,1410
420,107,3,235
420,89,6,261
420,113,5,973
420,12,4,0
420,63,1,459
420,88,2,1400
420,109,6,671
420,97,6,1016
420,64,2,0
420,2,1,0
420,93,2,53
420,15,4,541
420,54,3,828
420,102,6,491
420,53,3,1598
420,7,1,295
420,38,2,717
420,110,6,113
420,38,1,222
420,84,2,720
420,85,6,1072
420,90,4,1412
420,44,4,472
420,48,5,1455
420,64,4,1155
420,97,2,1546
420,58,1,578
420,34,5,2230
420,111,1,338
420,71,5,879
420,53,4,492
420,43,3,210
420,84,3,597
420,20,2,385
420,22,6,594
420,67,1,691
420,70,5,360
420,51,3,541
420,3,5,582
420,15,6,702
420,2,3,374
420,50,4,335
420,24,5,430
420,10055,3,187
420,25,3,0
420,8,2,377
420,79,5,2688
420,21,3,411
420,10118,1,399
420,38,3,745
420,119,6,949
420,107,5,932
420,47,4,237
420,109,1,447
420,18,5,888
420,87,1,873
420,77,1,1364
421,117,6,392
421,24,1,187
421,1,1,540
421,71,6,685
421,45,1,737
421,111,6,175
421,65,1,292
421,84,4,1201
421,111,3,1279
421,97,3,581
421,15,1,590
421,105,1,418
421,65,6,212
421,47,3,117
421,113,2,30
421,10118,3,1214
421,113,4,1324
421,100,3,1583
421,26,2,779
421,55,5,1633
421,74,4,773
421,110,1,838
421,83,1,362
421,8,1,137
421,116,6,993
421,40,4,225
421,62,6,336
421,19,3,1544
421,86,4,672
421,91,1,707
421,52,6,0
421,86,1,1102
421,35,5,1213
421,113,6,1015
421,84,6,638
421,93,3,1570
421,33,3,1168
421,10118,2,1327
421,119,2,1110
421,82,1,0
421,27,6,272
421,50,5,855
421,36,2,979
421,114,2,650
421,98,3,440
421,21,4,0
421,69,6,961
421,115,1,84
421,78,2,1403
421,7,6,445
421,79,4,583
421,5,2,1170
421,81,4,621
421,112,1,301
421,39,6,0
421,27,3,568
421,42,3,1083
421,98,1,1913
421,10060,5,902
421,88,4,309
421,30,2,358
421,10,5,1373
421,90,3,603
421,112,4,321
421,21,1,1249
421,108,6,538
421,97,5,0
421,35,2,1297
421,81,1,615
421,81,3,149
421,105,3,133
421,106,4,1204
421,27,4,804
421,89,6,261
421,100,5,210
421,98,5,421
421,5,4,801
421,70,1,504
421,12,4,0
421,63,1,459
421,61,4,180
421,60,6,2134
421,91,5,1638
421,64,2,0
421,93,2,53
421,15,4,541
421,102,6,491
421,53,3,1598
421,78,1,621
421,38,2,717
421,30,1,85
421,84,2,720
421,43,4,765
421,43,6,89
421,44,4,472
421,64,4,1155
421,10055,2,1192
421,97,2,1546
421,58,1,578
421,31,4,769
421,105,2,606
421,111,1,338
421,57,6,1279
421,44,2,1116
421,6,6,1109
421,84,3,597
421,69,2,331
421,22,6,594
421,67,1,691
421,35,6,871
421,37,5,32
421,28,5,482
421,15,6,702
421,12,6,0
421,2,3,374
421,27,1,419
421,40,3,505
421,24,5,430
421,13,6,334
421,109,1,447
421,26,6,817
421,10055,6,773
421,73,4,192
421,41,5,416
421,12,5,521
421,81,5,529
422,117,6,392
422,71,6,685
422,111,3,1279
422,97,3,581
422,10,6,379
422,33,6,223
422,15,1,590
422,47,3,117
422,63,2,338
422,50,2,126
422,33,4,895
422,91,4,1245
422,2,5,271
422,100,3,1583
422,66,5,251
422,48,4,205
422,8,5,602
422,8,1,137
422,116,6,993
422,20,5,308
422,86,4,672
422,52,6,0
422,93,5,935
422,34,2,813
422,36,5,1114
422,29,5,1509
422,35,5,1213
422,113,6,1015
422,84,6,638
422,10096,5,358
422,67,3,1256
422,50,5,855
422,92,1,0
422,29,3,289
422,10,2,1441
422,21,6,732
422,60,1,816
422,33,5,956
422,115,1,84
422,55,3,94
422,7,6,445
422,85,4,1157
422,95,1,446
422,9,2,217
422,5,6,753
422,79,4,583
422,61,6,305
422,10,1,0
422,112,1,301
422,27,5,1288
422,39,6,0
422,73,3,1024
422,59,1,994
422,90,6,498
422,30,3,995
422,42,3,1083
422,98,1,1913
422,87,4,298
422,103,5,182
422,24,2,260
422,68,4,894
422,90,3,603
422,72,4,0
422,108,5,514
422,112,4,321
422,108,6,538
422,59,4,304
422,35,2,1297
422,55,4,229
422,36,4,120
422,82,2,39
422,94,3,500
422,41,1,1411
422,1,4,1409
422,27,4,804
422,89,6,261
422,100,5,210
422,108,1,261
422,83,2,34
422,63,1,459
422,19,5,474
422,61,4,180
422,88,2,1400
422,39,2,905
422,93,2,53
422,10060,1,189
422,95,4,1600
422,88,1,111
422,38,1,222
422,84,2,720
422,43,6,89
422,62,4,0
422,85,6,1072
422,90,4,1412
422,44,4,472
422,97,2,1546
422,91,3,1152
422,64,6,2
422,78,5,136
422,7,5,976
422,102,5,911
422,101,3,0
422,57,6,1279
422,6,6,1109
422,106,6,1053
422,44,3,204
422,82,3,1019
422,65,2,453
422,15,3,325
422,32,5,1109
422,69,2,331
422,67,1,691
422,70,5,360
422,55,1,47
422,37,5,32
422,3,5,582
422,12,6,0
422,27,1,419
422,117,2,434
422,40,3,505
422,24,5,430
422,25,3,0
422,54,6,242
422,8,2,377
422,21,3,411
422,9,1,543
422,38,3,745
422,90,2,865
422,92,3,965
422,120,2,1034
422,47,4,237
422,67,4,945
422,30,6,210
422,114,6,1065
422,26,6,817
422,41,5,416
423,117,6,392
423,9,4,1657
423,45,1,737
423,14,1,80
423,42,2,388
423,65,1,292
423,84,4,1201
423,82,6,1793
423,10,6,379
423,15,1,403
423,46,4,518
423,47,3,117
423,103,6,161
423,63,2,338
423,38,4,715
423,69,5,970
423,48,6,592
423,2,5,271
423,13,2,727
423,10096,4,1154
423,100,3,1583
423,26,2,779
423,55,5,1633
423,74,4,773
423,75,3,39
423,48,4,205
423,8,1,137
423,62,6,336
423,19,3,1544
423,107,4,565
423,15,5,594
423,112,2,1553
423,35,5,1213
423,93,3,1570
423,33,3,1168
423,10118,2,1327
423,69,3,1106
423,10096,5,358
423,63,5,183
423,67,3,1256
423,50,5,855
423,37,6,1407
423,92,1,0
423,29,3,127
423,17,6,1254
423,3,4,366
423,19,4,1081
423,60,1,816
423,69,4,633
423,64,3,269
423,5,6,753
423,35,3,400
423,71,4,1123
423,72,3,386
423,85,5,0
423,87,4,298
423,66,3,321
423,51,5,909
423,98,2,1190
423,68,4,894
423,77,6,1042
423,72,4,0
423,35,1,182
423,54,1,232
423,21,1,1249
423,44,5,729
423,81,1,615
423,55,4,229
423,96,6,1070
423,63,4,1640
423,94,3,500
423,106,4,1204
423,118,5,974
423,107,3,235
423,89,6,261
423,100,5,210
423,83,2,34
423,28,3,1243
423,88,2,1400
423,73,1,682
423,39,2,905
423,107,6,246
423,15,4,752
423,53,3,1598
423,95,4,1600
423,43,5,1173
423,18,3,193
423,11,6,1146
423,88,1,111
423,84,2,720
423,43,4,912
423,114,1,1340
423,62,4,0
423,80,4,260
423,34,5,2223
423,7,5,976
423,102,5,911
423,71,5,879
423,58,6,416
423,57,6,1279
423,29,4,92
423,53,4,492
423,44,2,1116
423,106,6,1053
423,19,6,1614
423,32,5,1109
423,20,2,385
423,70,5,360
423,51,3,541
423,22,3,222
423,15,6,702
423,2,3,374
423,27,1,419
423,10055,3,187
423,25,3,0
423,90,2,865
423,47,4,405
423,84,5,1262
423,18,5,850
423,41,5,416
423,81,5,529
423,21,2,612
423,77,1,1364
424,117,6,392
424,1,1,540
424,9,4,1657
424,111,6,175
424,65,1,292
424,97,3,581
424,109,4,1107
424,61,5,1820
424,7,3,596
424,65,6,191
424,10118,3,1214
424,69,5,970
424,87,5,379
424,48,6,592
424,18,4,587
424,2,5,271
424,13,2,727
424,26,2,344
424,110,1,838
424,66,5,251
424,83,1,362
424,20,4,302
424,75,2,1356
424,40,4,225
424,86,4,672
424,97,4,511
424,66,6,900
424,91,1,707
424,29,5,1509
424,113,6,1015
424,93,3,1570
424,33,3,1168
424,69,3,1106
424,63,5,183
424,25,6,1377
424,29,3,127
424,69,4,633
424,55,3,94
424,40,6,1004
424,6,4,225
424,35,3,400
424,61,6,305
424,5,1,57
424,81,4,621
424,10,1,0
424,59,1,994
424,90,6,498
424,77,3,132
424,103,5,182
424,51,5,909
424,98,2,1190
424,76,4,393
424,68,4,894
424,15,2,1093
424,77,6,1042
424,72,4,0
424,33,2,962
424,59,4,304
424,35,2,1297
424,57,2,635
424,55,4,229
424,26,3,290
424,63,4,1640
424,76,6,623
424,107,2,1178
424,94,6,103
424,1,4,1409
424,63,1,459
424,19,5,474
424,61,4,180
424,28,3,1243
424,109,6,671
424,39,2,905
424,34,3,612
424,97,6,1016
424,40,1,521
424,76,2,89
424,95,4,1600
424,38,2,717
424,68,3,244
424,88,1,111
424,38,1,222
424,43,4,912
424,103,4,950
424,85,6,1072
424,44,4,472
424,64,4,1155
424,58,1,578
424,91,3,1152
424,31,4,769
424,88,5,223
424,119,3,136
424,43,3,210
424,44,2,1116
424,106,6,1053
424,19,6,1614
424,82,3,1019
424,69,2,331
424,22,6,594
424,70,5,360
424,2,3,374
424,10055,3,187
424,54,6,242
424,8,2,377
424,21,3,411
424,38,3,745
424,90,2,865
424,92,3,965
424,67,4,945
424,30,6,210
424,53,5,307
424,26,6,817
424,87,1,873
425,1,1,540
425,9,4,1657
425,71,6,685
425,42,2,388
425,65,1,292
425,97,3,581
425,109,4,1107
425,57,3,385
425,10,6,379
425,46,4,518
425,65,6,191
425,79,6,64
425,102,2,620
425,10118,3,1214
425,25,1,202
425,110,4,650
425,50,2,1
425,91,4,1245
425,13,2,727
425,10096,4,1154
425,113,4,1324
425,100,3,1583
425,26,2,344
425,110,1,838
425,66,5,251
425,17,1,0
425,86,2,509
425,95,6,389
425,8,5,602
425,36,1,0
425,116,6,993
425,10055,5,659
425,97,4,511
425,52,6,0
425,34,2,813
425,112,2,1553
425,84,6,638
425,93,3,1570
425,33,3,1168
425,10096,5,358
425,67,3,1256
425,82,1,0
425,25,6,1377
425,87,6,597
425,99,5,301
425,29,3,127
425,17,6,1254
425,3,4,366
425,60,1,816
425,69,4,633
425,78,2,1090
425,55,3,94
425,58,3,336
425,85,4,1157
425,85,1,476
425,66,2,489
425,9,2,53
425,79,4,583
425,61,6,305
425,5,2,1170
425,81,4,621
425,39,6,0
425,66,4,1379
425,59,1,994
425,90,6,498
425,85,5,0
425,45,5,2119
425,15,2,1093
425,77,6,1042
425,108,2,1642
425,108,5,684
425,112,4,487
425,33,2,962
425,35,2,1297
425,76,6,623
425,86,5,3
425,54,5,1410
425,118,5,974
425,107,3,235
425,10096,3,846
425,68,1,1172
425,70,1,504
425,72,5,592
425,12,4,0
425,42,5,1062
425,28,3,1243
425,40,1,521
425,2,1,0
425,54,3,828
425,102,6,737
425,7,1,295
425,43,5,1173
425,38,2,717
425,11,6,1146
425,90,4,1412
425,48,5,1455
425,10055,2,1192
425,18,6,0
425,97,2,1546
425,87,2,1269
425,80,4,260
425,111,1,338
425,58,6,416
425,101,3,0
425,57,6,1279
425,29,4,92
425,43,3,210
425,106,6,1053
425,15,3,325
425,32,5,1109
425,67,1,691
425,35,6,871
425,3,5,582
425,83,5,617
425,115,4,815
425,27,1,419
425,117,2,434
425,10055,3,187
425,44,1,861
425,8,2,377
425,21,3,411
425,38,3,745
425,13,6,334
425,119,6,949
425,107,5,932
425,109,1,447
425,84,5,1262
425,18,5,850
425,53,5,307
425,12,5,521
426,117,6,392
426,1,1,540
426,101,5,415
426,9,4,1760
426,71,6,685
426,111,6,175
426,84,4,1409
426,111,3,1279
426,97,3,581
426,82,6,1793
426,10,6,379
426,79,6,64
426,47,3,117
426,10118,3,1214
426,38,4,715
426,87,5,379
426,25,1,164
426,48,6,592
426,33,4,895
426,13,2,727
426,4,6,1030
426,75,3,39
426,17,1,0
426,74,1,67
426,75,2,1356
426,40,4,225
426,10055,5,659
426,91,1,707
426,52,6,0
426,93,5,935
426,29,5,1509
426,86,1,1102
426,113,6,1015
426,84,6,638
426,93,3,1570
426,69,3,1106
426,119,5,1630
426,63,5,9
426,67,3,1256
426,50,5,624
426,87,6,597
426,10,2,1611
426,51,2,0
426,60,1,816
426,69,4,633
426,60,5,471
426,78,2,1090
426,7,6,445
426,85,4,1157
426,85,1,476
426,6,4,225
426,9,2,53
426,35,3,400
426,5,2,1170
426,10055,1,1436
426,10,1,0
426,66,4,1379
426,120,4,695
426,27,3,568
426,78,4,243
426,59,1,994
426,72,3,386
426,103,5,182
426,24,2,260
426,35,1,182
426,108,5,684
426,26,4,188
426,21,1,1249
426,44,5,729
426,99,2,919
426,57,2,635
426,55,4,229
426,96,6,1070
426,94,3,500
426,41,1,1411
426,100,5,210
426,68,1,1172
426,113,5,973
426,57,1,47
426,12,4,0
426,42,5,1062
426,61,4,180
426,39,2,985
426,97,6,1016
426,93,2,53
426,76,2,89
426,54,3,828
426,95,4,1600
426,43,5,1173
426,18,3,193
426,78,1,621
426,38,2,717
426,11,6,1146
426,30,1,85
426,103,4,950
426,85,6,1072
426,64,4,1155
426,63,6,0
426,97,2,1546
426,91,3,1152
426,80,4,260
426,29,4,92
426,53,4,492
426,43,3,210
426,44,2,1116
426,44,3,204
426,84,3,597
426,32,5,1109
426,22,6,594
426,35,6,708
426,55,1,47
426,37,5,32
426,28,5,482
426,83,5,617
426,29,6,729
426,22,3,222
426,15,6,702
426,115,4,815
426,27,1,419
426,117,2,434
426,24,5,430
426,25,3,243
426,21,3,411
426,38,3,745
426,92,3,965
426,120,2,1034
426,47,4,405
426,84,5,1262
426,18,5,850
426,10055,6,773
426,41,5,416
426,81,5,529
426,21,2,693
427,101,5,415
427,9,4,1760
427,45,1,737
427,14,1,80
427,111,6,175
427,84,4,1421
427,109,4,1107
427,61,5,1820
427,113,2,30
427,10118,3,1214
427,10096,4,1154
427,74,4,773
427,110,1,1017
427,66,5,251
427,48,4,205
427,44,6,1479
427,95,6,389
427,8,1,137
427,116,6,993
427,20,4,302
427,66,6,900
427,91,1,707
427,93,5,935
427,34,2,813
427,36,5,1114
427,86,1,1102
427,84,6,638
427,8,3,447
427,10096,5,358
427,27,6,272
427,37,6,1407
427,92,1,0
427,21,6,732
427,17,6,1254
427,45,6,621
427,115,1,84
427,78,2,1090
427,58,3,336
427,66,2,489
427,95,1,446
427,6,4,225
427,9,2,53
427,79,4,583
427,81,4,621
427,120,4,695
427,52,3,353
427,78,4,243
427,59,1,994
427,30,3,995
427,71,4,1123
427,98,1,1913
427,85,5,0
427,87,4,81
427,88,4,309
427,45,5,2119
427,30,2,358
427,51,5,909
427,98,2,1190
427,24,2,260
427,15,2,1093
427,80,2,126
427,72,4,226
427,108,2,1642
427,108,5,684
427,21,1,1249
427,97,5,197
427,44,5,729
427,71,3,275
427,99,2,919
427,81,3,149
427,57,2,635
427,55,4,229
427,96,6,1070
427,31,2,0
427,36,4,120
427,63,4,1640
427,86,5,3
427,94,6,103
427,41,1,1411
427,27,4,804
427,100,5,210
427,108,1,261
427,70,1,733
427,61,4,180
427,32,4,633
427,64,2,0
427,107,6,246
427,39,1,760
427,15,4,752
427,53,3,1598
427,120,1,935
427,95,4,1600
427,49,4,1039
427,38,2,717
427,68,3,244
427,43,4,912
427,114,1,1340
427,103,4,950
427,85,6,1072
427,44,4,472
427,48,5,1455
427,64,4,1155
427,10055,2,1192
427,58,1,578
427,7,5,903
427,105,2,839
427,119,3,136
427,58,6,416
427,57,6,1279
427,43,3,210
427,19,6,1614
427,82,3,1069
427,55,1,47
427,51,3,541
427,100,1,286
427,12,6,0
427,10096,2,135
427,10055,3,187
427,44,1,861
427,21,3,411
427,9,1,543
427,90,2,865
427,107,5,932
427,30,6,430
427,84,5,1262
427,18,5,850
427,41,5,416
427,21,2,693
428,117,6,392
428,71,6,685
428,111,6,175
428,84,4,1421
428,109,4,1107
428,82,6,1890
428,33,6,223
428,15,1,403
428,46,4,518
428,102,2,620
428,113,2,30
428,38,4,715
428,69,5,970
428,50,2,1
428,91,4,1245
428,31,3,531
428,10096,4,1154
428,74,4,773
428,110,1,1017
428,66,5,251
428,41,6,62
428,17,1,0
428,86,2,509
428,95,6,389
428,116,6,993
428,93,5,693
428,29,5,1509
428,86,1,1102
428,35,5,987
428,8,3,447
428,119,5,1630
428,82,1,0
428,25,6,1377
428,27,6,272
428,87,6,597
428,99,5,301
428,10,2,1611
428,98,3,440
428,21,6,732
428,17,6,1254
428,3,4,366
428,60,1,816
428,3,1,1179
428,99,6,1008
428,69,4,633
428,115,1,84
428,78,2,1090
428,7,6,445
428,58,3,336
428,64,3,269
428,9,2,53
428,79,4,583
428,5,1,57
428,5,2,1170
428,81,4,621
428,10,1,0
428,52,3,353
428,8,6,1496
428,72,3,386
428,10060,5,902
428,87,4,81
428,77,3,132
428,45,5,2119
428,103,5,182
428,30,2,358
428,37,1,28
428,98,2,1190
428,76,4,393
428,68,4,894
428,119,1,426
428,80,2,126
428,90,3,603
428,35,1,182
428,108,2,1642
428,108,5,684
428,26,4,188
428,21,1,1249
428,33,2,962
428,59,4,304
428,71,3,275
428,36,4,120
428,63,4,1640
428,94,3,500
428,54,5,1410
428,105,3,36
428,1,4,1409
428,106,4,1204
428,107,3,235
428,7,2,135
428,108,1,261
428,70,1,733
428,113,5,973
428,63,1,295
428,19,5,474
428,42,5,1062
428,88,2,1400
428,34,3,612
428,2,1,0
428,93,2,0
428,54,3,828
428,102,6,737
428,112,3,51
428,10060,1,189
428,53,3,1598
428,120,1,935
428,7,1,295
428,49,4,1039
428,43,6,89
428,85,6,1072
428,10055,2,1192
428,97,2,1546
428,80,4,260
428,102,5,911
428,111,1,338
428,58,6,416
428,29,4,92
428,19,6,1614
428,82,3,1069
428,69,2,331
428,20,2,385
428,55,1,47
428,51,3,541
428,83,5,617
428,22,3,222
428,115,4,815
428,27,1,419
428,117,2,434
428,24,5,430
428,25,3,399
428,44,1,861
428,10118,1,537
428,9,1,543
428,13,6,334
428,119,6,949
428,47,4,405
428,30,6,430
428,114,6,1065
429,24,1,187
429,71,6,777
429,84,4,1421
429,109,4,1107
429,82,6,1890
429,57,3,166
429,10,6,379
429,47,3,117
429,103,6,19
429,113,2,30
429,63,2,338
429,10118,3,1214
429,38,4,715
429,69,5,970
429,87,5,379
429,25,1,164
429,110,4,650
429,33,4,895
429,4,6,1030
429,86,2,509
429,48,4,205
429,74,1,67
429,83,1,515
429,20,5,308
429,15,5,594
429,34,2,813
429,36,5,1114
429,35,5,987
429,84,6,638
429,33,3,1168
429,10118,2,1327
429,69,3,1106
429,119,5,1630
429,63,5,9
429,25,6,1377
429,27,6,272
429,37,6,1407
