movement_id,date_key,product_key,warehouse_key,supplier_key,movement_type_key,quantity,unit_cost
14576,425,72,5,3.0,2,146,389.59
14577,425,57,5,3.0,1,173,184.4
14578,425,30,6,14.0,1,220,349.23
14579,425,44,5,4.0,3,71,370.69
14580,425,19,6,14.0,5,75,153.88
14581,425,17,2,2.0,3,5,198.42
14582,425,82,3,3.0,1,50,393.73
14583,425,47,4,13.0,3,87,279.24
14584,425,58,4,,2,196,86.84
14585,425,81,6,2.0,1,125,45.14
14586,425,39,2,9.0,1,80,170.58
14587,425,79,5,15.0,1,145,272.45
14588,425,90,5,,3,181,85.65
14589,425,78,4,7.0,1,243,386.82
14590,425,99,2,7.0,2,171,21.99
14591,425,72,4,9.0,3,89,389.59
14592,425,81,1,15.0,1,109,45.14
14593,425,92,6,3.0,2,72,69.54
14594,426,103,6,11.0,2,142,105.16
14595,426,89,5,7.0,1,78,228.5
14596,426,73,2,6.0,2,154,352.8
14597,426,82,1,3.0,2,122,393.73
14598,426,59,6,10.0,2,250,149.07
14599,426,92,5,12.0,2,75,69.54
14600,426,60,4,5.0,2,208,393.57
14601,426,72,2,2.0,2,50,389.59
14602,426,50,5,15.0,2,231,191.76
14603,426,94,6,2.0,3,61,323.01
14604,426,87,3,13.0,2,12,267.42
14605,426,54,6,15.0,4,81,263.63
14606,426,84,4,6.0,1,208,288.33
14607,426,61,2,8.0,2,117,327.21
14608,426,25,1,1.0,2,38,381.49
14609,426,7,2,,2,49,255.0
14610,426,118,4,14.0,1,5,102.4
14611,426,82,1,2.0,2,216,393.73
14612,426,25,2,9.0,1,80,381.49
14613,426,73,5,6.0,1,3,352.8
14614,426,55,2,9.0,3,32,268.55
14615,426,26,1,6.0,1,73,196.47
14616,426,70,1,8.0,1,229,18.65
14617,426,35,6,3.0,2,163,362.36
14618,426,88,1,13.0,2,183,52.66
14619,426,9,4,3.0,1,103,254.72
14620,426,112,3,14.0,1,51,89.33
14621,426,35,2,2.0,2,202,362.36
14622,426,47,2,8.0,1,113,279.24
14623,426,97,5,1.0,4,197,99.11
14624,426,73,5,15.0,1,89,352.8
14625,426,82,5,6.0,1,161,393.73
14626,426,31,6,14.0,2,168,276.57
14627,426,25,3,11.0,1,243,381.49
14628,426,10096,6,1.0,1,247,231.12
14629,426,1,2,7.0,1,15,382.97
14630,426,103,1,1.0,1,115,105.16
14631,427,106,5,2.0,1,112,57.07
14632,427,83,4,8.0,2,183,19.67
14633,427,35,4,1.0,2,12,362.36
14634,427,76,2,10.0,1,149,327.0
14635,427,25,3,12.0,1,156,381.49
14636,427,84,4,10.0,1,12,288.33
14637,427,72,4,9.0,1,226,389.59
14638,427,84,2,6.0,1,87,288.33
14639,427,58,3,2.0,3,159,86.84
14640,427,93,3,14.0,3,12,39.17
14641,427,10055,5,,2,99,268.55
14642,427,54,2,10.0,1,166,263.63
14643,427,97,4,2.0,1,234,99.11
14644,427,28,1,15.0,1,222,195.42
14645,427,49,2,13.0,1,204,217.79
14646,427,4,3,4.0,1,46,118.68
14647,427,50,3,14.0,2,96,191.76
14648,427,13,4,5.0,2,107,350.79
14649,427,102,3,11.0,3,130,332.57
14650,427,15,3,10.0,1,28,100.16
14651,427,60,3,1.0,1,162,393.57
14652,427,106,5,2.0,2,113,57.07
14653,427,114,5,1.0,2,109,392.33
14654,427,94,5,2.0,1,36,323.01
14655,427,110,1,3.0,1,179,4.35
14656,427,93,2,5.0,2,234,39.17
14657,427,115,6,5.0,2,122,265.87
14658,427,53,4,7.0,1,209,99.99
14659,427,101,1,11.0,1,5,380.12
14660,427,15,6,8.0,1,159,100.16
14661,427,99,6,13.0,1,166,21.99
14662,427,84,3,7.0,1,170,288.33
14663,427,52,3,3.0,1,80,29.05
14664,427,18,3,10.0,1,89,65.67
14665,427,109,3,13.0,1,206,378.53
14666,428,65,6,3.0,3,98,38.73
14667,428,101,3,3.0,3,209,380.12
14668,428,10118,6,5.0,2,99,102.4
14669,428,67,3,4.0,2,109,177.85
14670,428,10,5,13.0,4,139,153.02
14671,428,36,3,4.0,1,233,112.83
14672,428,71,1,12.0,1,164,273.46
14673,428,120,4,3.0,2,157,18.02
14674,428,14,3,3.0,1,28,354.1
14675,428,79,1,6.0,4,134,272.45
14676,428,94,5,10.0,2,51,323.01
14677,428,82,6,3.0,4,97,393.73
14678,428,99,6,13.0,2,57,21.99
14679,428,39,5,1.0,5,120,170.58
14680,428,93,5,6.0,2,242,39.17
14681,428,17,1,11.0,3,61,198.42
14682,428,44,2,15.0,2,158,370.69
14683,428,10055,1,3.0,1,218,268.55
14684,428,11,3,5.0,1,124,274.48
14685,428,75,6,12.0,2,224,45.02
14686,428,33,5,11.0,2,147,136.56
14687,428,85,5,4.0,2,21,173.66
14688,428,91,2,,2,170,177.83
14689,428,106,2,14.0,1,204,57.07
14690,428,97,6,9.0,1,71,99.11
14691,428,83,1,14.0,1,153,19.67
14692,428,73,2,12.0,2,134,352.8
14693,428,35,2,8.0,3,75,362.36
14694,428,11,3,9.0,2,116,274.48
14695,428,36,2,1.0,1,225,112.83
14696,428,22,1,2.0,1,137,182.58
14697,428,63,1,7.0,2,164,114.14
14698,428,96,6,3.0,2,193,231.12
14699,428,105,3,2.0,2,97,115.72
14700,428,66,1,7.0,1,139,134.76
14701,428,120,4,3.0,2,235,18.02
14702,428,105,5,6.0,2,161,115.72
14703,428,93,1,3.0,2,19,39.17
14704,428,107,5,1.0,2,111,87.15
14705,428,115,3,11.0,1,86,265.87
14706,429,115,1,3.0,1,112,265.87
14707,429,64,1,8.0,2,35,254.43
14708,429,57,3,10.0,2,219,184.4
14709,429,43,3,11.0,2,24,40.97
14710,429,81,6,14.0,2,19,45.14
14711,429,76,5,5.0,2,199,327.0
14712,429,23,6,9.0,2,95,204.06
14713,429,73,2,1.0,2,226,352.8
14714,429,10096,3,3.0,1,232,231.12
14715,429,53,5,7.0,2,162,99.99
14716,429,106,4,2.0,1,138,57.07
14717,429,5,6,14.0,1,6,282.42
14718,429,21,1,13.0,2,122,307.9
14719,429,71,6,6.0,1,92,273.46
14720,429,103,4,10.0,2,87,105.16
14721,429,43,4,1.0,5,49,40.97
14722,429,84,2,13.0,1,81,288.33
14723,429,50,4,15.0,1,221,191.76
14724,429,83,6,4.0,2,167,19.67
14725,429,103,4,14.0,2,151,105.16
14726,430,4,4,6.0,2,157,118.68
14727,430,16,2,12.0,2,93,359.33
14728,430,119,1,,1,154,399.96
14729,430,14,2,10.0,4,135,354.1
14730,430,94,3,7.0,1,25,323.01
14731,430,11,1,,1,226,274.48
14732,430,67,1,14.0,1,177,177.85
14733,430,115,5,1.0,1,240,265.87
14734,430,92,3,10.0,2,59,69.54
14735,430,78,3,15.0,2,97,386.82
14736,430,85,3,6.0,1,186,173.66
14737,430,51,5,10.0,1,107,384.39
14738,430,106,2,12.0,1,174,57.07
14739,430,25,4,4.0,1,120,381.49
14740,430,88,3,13.0,2,209,52.66
14741,430,9,3,9.0,1,213,254.72
14742,430,2,6,8.0,4,225,144.87
14743,430,29,2,9.0,3,48,264.58
14744,430,38,6,5.0,1,102,323.38
14745,430,100,3,8.0,1,90,320.96
14746,430,9,1,15.0,3,35,254.72
14747,430,111,4,10.0,5,181,299.51
14748,430,109,2,8.0,1,240,378.53
14749,430,67,5,3.0,1,96,177.85
14750,430,80,1,6.0,1,52,351.06
14751,430,105,4,5.0,2,116,115.72
14752,430,9,6,15.0,1,86,254.72
14753,430,53,4,14.0,2,73,99.99
14754,430,105,2,3.0,3,93,115.72
14755,430,109,2,4.0,1,215,378.53
14756,430,111,2,14.0,2,219,299.51
14757,430,5,5,15.0,1,242,282.42
14758,430,18,2,12.0,2,149,65.67
14759,430,79,4,12.0,1,81,272.45
14760,430,14,1,15.0,5,172,354.1
14761,430,39,1,3.0,1,173,170.58
14762,430,8,1,5.0,2,11,268.73
14763,430,106,4,5.0,1,160,57.07
14764,430,13,5,9.0,2,52,350.79
14765,430,73,3,2.0,1,2,352.8
14766,430,55,6,8.0,2,8,268.55
14767,430,23,3,2.0,2,193,204.06
14768,431,39,6,9.0,1,197,170.58
14769,431,54,2,8.0,2,70,263.63
14770,431,50,4,15.0,2,1,191.76
14771,431,60,2,13.0,2,189,393.57
14772,431,108,5,11.0,3,150,167.48
14773,431,10096,2,13.0,2,8,231.12
14774,431,8,4,11.0,2,65,268.73
14775,431,51,3,8.0,4,244,384.39
14776,431,47,6,7.0,1,49,279.24
14777,431,47,5,8.0,2,50,279.24
14778,431,11,2,12.0,1,157,274.48
14779,431,72,4,6.0,1,105,389.59
14780,431,118,3,4.0,2,31,102.4
14781,431,117,5,12.0,1,96,132.08
14782,431,10,2,3.0,4,57,153.02
14783,431,85,6,12.0,3,9,173.66
14784,431,56,1,5.0,2,99,269.33
14785,431,86,4,1.0,2,121,266.03
14786,431,105,5,14.0,1,12,115.72
14787,431,14,5,10.0,2,155,354.1
14788,431,101,4,15.0,2,6,380.12
14789,432,33,5,15.0,2,179,136.56
14790,432,63,4,2.0,5,92,114.14
14791,432,21,4,1.0,2,120,307.9
14792,432,10060,2,7.0,2,22,393.57
14793,432,106,2,5.0,3,15,57.07
14794,432,108,4,13.0,2,42,167.48
14795,432,25,4,9.0,2,25,381.49
14796,432,92,6,13.0,2,210,69.54
14797,432,80,1,13.0,2,22,351.06
14798,432,61,2,7.0,1,24,327.21
14799,432,100,5,8.0,2,230,320.96
14800,432,57,5,7.0,1,202,184.4
14801,432,57,5,3.0,4,103,184.4
14802,432,13,3,13.0,1,140,350.79
14803,432,85,6,8.0,1,11,173.66
14804,432,28,2,15.0,1,29,195.42
14805,432,18,4,12.0,5,237,65.67
14806,432,104,3,10.0,1,205,194.87
14807,432,84,1,7.0,1,194,288.33
14808,432,29,1,8.0,1,53,264.58
14809,432,10118,5,9.0,2,215,102.4
14810,432,56,4,12.0,1,24,269.33
14811,432,65,3,,2,77,38.73
14812,432,119,6,1.0,2,105,399.96
14813,432,95,4,8.0,1,225,245.29
14814,432,2,1,10.0,1,174,144.87
14815,432,108,5,2.0,3,233,167.48
14816,432,47,5,10.0,2,191,279.24
14817,432,98,4,2.0,2,249,89.1
14818,432,88,3,4.0,2,56,52.66
14819,432,73,6,10.0,2,126,352.8
14820,432,86,5,9.0,3,108,266.03
14821,432,35,2,2.0,3,21,362.36
14822,432,18,6,2.0,3,2,65.67
14823,432,9,6,12.0,2,39,254.72
14824,432,41,4,6.0,2,49,77.7
14825,432,103,5,8.0,2,110,105.16
14826,432,81,4,13.0,2,41,45.14
14827,432,109,3,3.0,1,112,378.53
14828,432,99,4,1.0,2,23,21.99
14829,432,18,2,3.0,1,125,65.67
14830,432,87,3,1.0,2,237,267.42
14831,432,90,6,7.0,2,37,85.65
14832,433,62,5,12.0,1,79,107.26
14833,433,4,6,5.0,2,249,118.68
14834,433,11,6,,1,103,274.48
14835,433,100,1,10.0,1,180,320.96
14836,433,19,5,2.0,3,52,153.88
14837,433,46,4,,5,152,2.86
14838,433,85,3,1.0,1,103,173.66
14839,433,8,4,14.0,2,152,268.73
14840,433,47,6,,2,53,279.24
14841,433,108,2,3.0,2,111,167.48
14842,433,30,4,6.0,1,189,349.23
14843,433,38,2,3.0,2,185,323.38
14844,433,21,4,15.0,1,100,307.9
14845,433,118,2,1.0,4,97,102.4
14846,433,67,2,14.0,3,86,177.85
14847,433,34,6,8.0,2,218,4.86
14848,433,103,2,1.0,2,121,105.16
14849,433,9,1,7.0,2,79,254.72
14850,433,3,4,5.0,1,28,184.85
14851,433,50,4,11.0,1,34,191.76
14852,433,3,6,12.0,1,70,184.85
14853,433,41,6,11.0,2,95,77.7
14854,433,3,4,7.0,5,67,184.85
14855,433,49,6,13.0,1,147,217.79
14856,433,39,5,10.0,1,101,170.58
14857,433,109,3,1.0,1,220,378.53
14858,433,26,4,12.0,1,83,196.47
14859,433,10,6,7.0,1,13,153.02
14860,433,23,6,7.0,1,175,204.06
14861,433,43,6,15.0,4,153,40.97
14862,433,54,4,4.0,2,220,263.63
14863,433,92,6,15.0,1,119,69.54
14864,433,85,1,9.0,2,174,173.66
14865,433,69,5,7.0,2,93,334.17
14866,433,84,5,5.0,4,105,288.33
14867,433,85,1,14.0,2,150,173.66
14868,434,88,4,13.0,1,93,52.66
14869,434,12,2,12.0,2,131,322.41
14870,434,63,1,5.0,2,79,114.14
14871,434,103,1,10.0,3,76,105.16
14872,434,30,5,1.0,2,139,349.23
14873,434,118,4,12.0,1,134,102.4
14874,434,92,2,12.0,2,84,69.54
14875,434,13,3,1.0,2,151,350.79
14876,434,11,5,3.0,1,238,274.48
14877,434,20,3,10.0,2,209,344.59
14878,434,10055,3,3.0,1,185,268.55
14879,434,16,2,7.0,5,104,359.33
14880,434,10060,6,9.0,2,229,393.57
14881,434,53,1,13.0,1,158,99.99
14882,434,20,5,13.0,1,78,344.59
14883,434,107,1,11.0,1,34,87.15
14884,434,46,1,7.0,1,225,2.86
14885,434,110,3,13.0,1,66,4.35
14886,434,60,6,15.0,2,24,393.57
14887,434,9,1,6.0,2,35,254.72
14888,434,69,4,12.0,3,111,334.17
14889,434,66,1,14.0,2,159,134.76
14890,434,88,3,12.0,1,83,52.66
14891,434,4,3,2.0,1,249,118.68
14892,434,65,3,12.0,2,190,38.73
14893,435,63,2,9.0,3,28,114.14
14894,435,22,2,5.0,1,143,182.58
14895,435,10055,2,9.0,2,9,268.55
14896,435,41,3,9.0,1,88,77.7
14897,435,10118,5,12.0,2,197,102.4
14898,435,77,4,13.0,2,240,11.42
14899,435,53,3,13.0,1,126,99.99
14900,435,8,3,9.0,1,180,268.73
14901,435,111,2,13.0,1,38,299.51
14902,435,5,6,9.0,2,23,282.42
14903,435,55,1,10.0,2,248,268.55
14904,435,79,6,12.0,1,84,272.45
14905,435,114,6,2.0,2,50,392.33
14906,435,42,1,,1,197,186.13
14907,435,64,3,14.0,1,147,254.43
14908,435,16,2,10.0,2,108,359.33
14909,436,119,5,1.0,3,13,399.96
14910,436,64,4,6.0,2,115,254.43
14911,436,47,3,6.0,3,99,279.24
14912,436,89,2,5.0,1,128,228.5
14913,436,115,4,12.0,1,158,265.87
14914,436,37,3,13.0,1,96,374.33
14915,436,90,6,10.0,2,87,85.65
14916,436,93,5,1.0,1,151,39.17
14917,436,80,1,1.0,1,219,351.06
14918,436,17,4,14.0,1,104,198.42
14919,436,18,6,12.0,2,25,65.67
14920,436,13,3,1.0,1,131,350.79
14921,436,5,2,14.0,2,243,282.42
14922,436,53,4,7.0,1,171,99.99
14923,436,54,5,15.0,2,220,263.63
14924,436,1,4,2.0,1,15,382.97
14925,436,80,6,1.0,2,121,351.06
14926,436,115,5,7.0,2,127,265.87
14927,436,37,5,2.0,1,88,374.33
14928,436,58,1,5.0,2,52,86.84
14929,436,102,5,13.0,5,226,332.57
14930,436,7,1,11.0,1,244,255.0
14931,436,64,6,15.0,1,137,254.43
14932,436,29,6,14.0,1,152,264.58
14933,436,32,6,8.0,4,96,360.05
14934,436,27,4,6.0,1,54,25.05
14935,436,111,6,9.0,2,103,299.51
14936,436,49,5,15.0,2,237,217.79
14937,436,87,1,13.0,1,94,267.42
14938,436,54,3,11.0,1,103,263.63
14939,436,7,4,5.0,1,55,255.0
14940,436,107,1,1.0,2,193,87.15
14941,436,73,4,5.0,2,131,352.8
14942,436,110,5,3.0,1,87,4.35
14943,436,108,2,4.0,1,10,167.48
14944,436,104,6,11.0,1,40,194.87
14945,436,100,1,8.0,1,31,320.96
14946,436,91,2,8.0,1,62,177.83
14947,436,62,3,13.0,1,17,107.26
14948,436,17,1,13.0,1,220,198.42
14949,436,81,2,12.0,2,154,45.14
14950,436,54,1,8.0,3,11,263.63
14951,436,111,5,6.0,2,26,299.51
14952,436,4,2,10.0,1,138,118.68
14953,436,70,5,7.0,1,50,18.65
14954,436,38,1,1.0,1,172,323.38
14955,436,112,3,8.0,2,78,89.33
14956,436,60,6,10.0,1,102,393.57
14957,436,20,2,4.0,1,131,344.59
14958,436,9,4,,2,51,254.72
14959,436,9,5,5.0,1,68,254.72
14960,437,40,3,1.0,3,63,162.24
14961,437,92,3,5.0,1,111,69.54
14962,437,20,3,3.0,1,224,344.59
14963,437,10,5,11.0,1,3,153.02
14964,437,36,1,5.0,2,173,112.83
14965,437,21,5,12.0,2,125,307.9
14966,437,25,2,15.0,2,74,381.49
14967,437,67,1,13.0,1,147,177.85
14968,437,116,6,13.0,2,15,74.33
14969,437,90,1,14.0,3,197,85.65
14970,437,4,6,10.0,2,233,118.68
14971,437,55,5,1.0,1,17,268.55
14972,437,10,3,9.0,2,221,153.02
14973,437,102,4,5.0,1,67,332.57
14974,437,8,1,11.0,2,64,268.73
14975,437,10060,6,3.0,2,183,393.57
14976,437,39,5,4.0,2,40,170.58
14977,437,39,6,11.0,1,163,170.58
14978,437,112,1,4.0,2,129,89.33
14979,437,27,3,11.0,2,72,25.05
14980,437,75,3,15.0,4,49,45.02
14981,437,41,2,8.0,1,166,77.7
14982,437,24,2,13.0,1,114,204.05
14983,437,37,5,13.0,1,89,374.33
14984,437,46,3,7.0,1,35,2.86
14985,437,42,3,6.0,1,229,186.13
14986,437,70,5,10.0,1,151,18.65
14987,437,116,6,13.0,1,234,74.33
14988,437,120,3,11.0,1,239,18.02
14989,437,96,5,13.0,1,222,231.12
14990,437,43,2,13.0,4,198,40.97
14991,437,16,1,1.0,2,207,359.33
14992,437,27,2,15.0,2,21,25.05
14993,437,14,4,15.0,3,232,354.1
14994,437,10060,6,7.0,2,36,393.57
14995,437,12,5,14.0,1,174,322.41
14996,437,4,2,11.0,1,154,118.68
14997,437,105,2,2.0,2,37,115.72
14998,438,120,2,2.0,1,1,18.02
14999,438,116,4,14.0,5,195,74.33
15000,438,70,5,9.0,3,123,18.65
15001,438,2,3,5.0,1,10,144.87
15002,438,32,5,1.0,1,139,360.05
15003,438,53,4,11.0,4,20,99.99
15004,438,27,5,7.0,1,40,25.05
15005,438,113,2,15.0,1,158,268.21
15006,438,50,3,10.0,4,90,191.76
15007,438,88,3,6.0,1,179,52.66
15008,438,73,2,,4,77,352.8
15009,438,68,3,15.0,2,55,31.95
15010,438,60,5,3.0,1,170,393.57
15011,438,88,1,15.0,2,123,52.66
15012,438,78,2,4.0,1,237,386.82
15013,438,78,5,7.0,1,38,386.82
15014,438,115,2,1.0,2,125,265.87
15015,438,18,1,,1,141,65.67
15016,438,61,3,9.0,1,132,327.21
15017,438,19,4,5.0,1,132,153.88
15018,438,79,2,8.0,1,132,272.45
15019,438,65,4,11.0,3,239,38.73
15020,438,35,1,4.0,2,139,362.36
15021,438,62,6,8.0,1,233,107.26
15022,438,25,4,14.0,1,49,381.49
15023,438,105,4,14.0,1,37,115.72
15024,438,6,2,15.0,2,32,342.42
15025,438,74,5,11.0,2,104,345.9
15026,438,106,1,4.0,2,87,57.07
15027,438,19,2,10.0,2,70,153.88
15028,438,79,6,1.0,4,237,272.45
15029,438,40,1,7.0,2,37,162.24
15030,438,87,2,5.0,2,19,267.42
15031,438,110,4,8.0,1,239,4.35
15032,438,44,5,5.0,2,32,370.69
15033,438,30,4,12.0,2,2,349.23
15034,438,106,5,9.0,2,235,57.07
15035,438,8,5,3.0,2,6,268.73
15036,439,68,1,6.0,1,244,31.95
15037,439,10060,2,14.0,2,182,393.57
15038,439,10118,1,13.0,1,247,102.4
15039,439,42,2,1.0,4,231,186.13
15040,439,112,2,10.0,1,177,89.33
15041,439,119,2,8.0,2,223,399.96
15042,439,85,2,9.0,1,122,173.66
15043,439,26,2,13.0,1,30,196.47
15044,439,44,5,11.0,2,104,370.69
15045,439,26,6,3.0,1,131,196.47
15046,439,68,6,8.0,2,70,31.95
15047,439,81,4,,1,129,45.14
15048,439,68,5,7.0,2,36,31.95
15049,439,88,6,8.0,2,188,52.66
15050,439,1,4,1.0,3,177,382.97
15051,439,92,4,2.0,2,137,69.54
15052,439,67,1,7.0,2,173,177.85
15053,439,89,3,4.0,2,22,228.5
15054,439,114,3,7.0,2,115,392.33
15055,439,100,1,7.0,5,205,320.96
15056,439,94,4,9.0,2,250,323.01
15057,439,50,1,12.0,1,117,191.76
15058,439,97,1,8.0,2,218,99.11
15059,439,80,1,6.0,2,218,351.06
15060,439,10060,5,9.0,3,131,393.57
15061,439,115,5,12.0,1,38,265.87
15062,439,38,5,11.0,2,31,323.38
15063,440,98,3,3.0,2,61,89.1
15064,440,27,5,11.0,1,61,25.05
15065,440,64,2,1.0,1,61,254.43
15066,440,118,6,8.0,2,223,102.4
15067,440,85,5,2.0,1,186,173.66
15068,440,46,1,8.0,2,77,2.86
15069,440,19,5,,1,3,153.88
15070,440,79,2,6.0,1,233,272.45
15071,440,111,1,4.0,2,149,299.51
15072,440,106,6,4.0,2,205,57.07
15073,440,10096,2,9.0,2,220,231.12
15074,440,81,4,11.0,2,105,45.14
15075,440,19,6,13.0,2,187,153.88
15076,440,19,6,11.0,1,207,153.88
15077,440,113,5,2.0,2,217,268.21
15078,440,25,2,2.0,2,176,381.49
15079,440,4,2,12.0,1,157,118.68
15080,440,87,6,4.0,2,229,267.42
15081,440,12,3,14.0,2,44,322.41
15082,440,45,2,9.0,2,207,193.58
15083,440,37,1,14.0,1,106,374.33
15084,440,115,4,2.0,1,44,265.87
15085,440,120,5,4.0,2,34,18.02
15086,440,120,3,11.0,1,38,18.02
15087,440,27,6,12.0,2,123,25.05
15088,440,67,1,3.0,2,205,177.85
15089,440,36,2,6.0,1,167,112.83
15090,440,57,1,3.0,1,18,184.4
15091,440,113,1,14.0,2,81,268.21
15092,440,18,1,2.0,1,233,65.67
15093,440,84,1,5.0,1,225,288.33
15094,440,6,6,5.0,1,83,342.42
15095,440,65,2,,1,175,38.73
15096,440,97,1,13.0,2,70,99.11
15097,440,16,4,10.0,1,79,359.33
15098,440,43,2,1.0,2,160,40.97
15099,440,96,5,10.0,1,208,231.12
15100,441,81,2,12.0,4,215,45.14
15101,441,49,4,1.0,1,153,217.79
15102,441,105,3,5.0,2,38,115.72
15103,441,100,1,2.0,1,50,320.96
15104,441,41,5,2.0,2,174,77.7
15105,441,48,3,15.0,1,90,77.58
15106,441,34,5,4.0,5,221,4.86
15107,441,97,5,4.0,1,4,99.11
15108,441,52,1,9.0,2,246,29.05
15109,441,99,1,3.0,1,228,21.99
15110,441,85,2,1.0,3,152,173.66
15111,441,82,1,2.0,2,13,393.73
15112,441,18,6,15.0,2,100,65.67
15113,441,10096,4,10.0,2,121,231.12
15114,441,4,2,13.0,1,50,118.68
15115,441,103,2,4.0,1,179,105.16
15116,441,70,2,8.0,2,80,18.65
15117,441,70,3,15.0,2,125,18.65
15118,441,57,1,7.0,1,75,184.4
15119,441,89,4,3.0,2,39,228.5
15120,441,100,4,4.0,2,28,320.96
15121,441,10096,6,15.0,2,137,231.12
15122,441,54,1,4.0,2,181,263.63
15123,441,81,2,5.0,4,51,45.14
15124,441,20,4,14.0,1,73,344.59
15125,441,33,1,15.0,2,89,136.56
15126,441,58,2,1.0,1,18,86.84
15127,441,105,5,4.0,2,190,115.72
15128,441,81,2,8.0,1,26,45.14
15129,442,21,3,14.0,1,150,307.9
15130,442,118,5,7.0,2,197,102.4
15131,442,106,2,4.0,2,27,57.07
15132,442,73,4,14.0,2,134,352.8
15133,442,70,5,14.0,1,137,18.65
15134,442,59,2,5.0,1,59,149.07
15135,442,3,6,11.0,1,115,184.85
15136,442,36,4,13.0,2,240,112.83
15137,442,113,6,8.0,3,87,268.21
15138,442,105,5,2.0,2,85,115.72
15139,442,94,3,15.0,2,171,323.01
15140,442,85,6,10.0,1,246,173.66
15141,442,110,3,8.0,3,225,4.35
15142,442,104,2,,2,220,194.87
15143,442,93,3,7.0,3,200,39.17
15144,442,68,6,1.0,2,142,31.95
15145,442,35,2,12.0,2,193,362.36
15146,442,108,5,2.0,4,139,167.48
15147,442,53,4,3.0,2,224,99.99
15148,442,35,6,12.0,2,20,362.36
15149,442,48,2,10.0,3,28,77.58
15150,442,64,6,8.0,1,50,254.43
15151,442,52,2,7.0,3,166,29.05
15152,442,114,2,5.0,2,246,392.33
15153,442,59,1,10.0,3,245,149.07
15154,442,55,4,1.0,2,117,268.55
15155,442,19,2,15.0,1,229,153.88
15156,442,56,6,13.0,1,94,269.33
15157,442,81,4,15.0,1,114,45.14
15158,442,86,5,3.0,1,215,266.03
15159,442,1,1,7.0,3,215,382.97
15160,442,41,3,1.0,1,192,77.7
15161,442,3,4,5.0,2,51,184.85
15162,442,77,2,3.0,2,227,11.42
15163,443,116,3,4.0,2,59,74.33
15164,443,84,2,4.0,1,143,288.33
15165,443,71,2,3.0,1,140,273.46
15166,443,13,6,1.0,2,102,350.79
15167,443,68,1,2.0,1,140,31.95
15168,443,104,5,9.0,1,55,194.87
15169,443,91,6,5.0,2,49,177.83
15170,443,43,4,2.0,1,35,40.97
15171,443,37,1,13.0,2,130,374.33
15172,443,8,3,9.0,1,119,268.73
15173,443,33,5,15.0,2,24,136.56
15174,443,104,1,8.0,2,57,194.87
15175,443,95,2,10.0,1,235,245.29
15176,443,79,4,4.0,1,216,272.45
15177,443,35,1,14.0,1,192,362.36
15178,443,98,6,11.0,2,63,89.1
15179,443,71,6,4.0,4,63,273.46
15180,443,27,4,8.0,4,53,25.05
15181,443,30,3,1.0,2,84,349.23
15182,443,71,2,14.0,2,208,273.46
15183,443,68,5,10.0,2,192,31.95
15184,443,37,5,6.0,2,242,374.33
15185,443,9,3,8.0,2,71,254.72
15186,443,18,2,1.0,1,10,65.67
15187,443,51,3,5.0,1,207,384.39
15188,443,8,3,9.0,2,234,268.73
15189,444,10118,3,9.0,2,230,102.4
15190,444,14,5,5.0,4,232,354.1
15191,444,57,4,11.0,2,169,184.4
15192,444,99,5,4.0,2,131,21.99
15193,444,33,4,2.0,1,63,136.56
15194,444,26,4,1.0,2,235,196.47
15195,444,14,5,12.0,1,127,354.1
15196,444,60,1,8.0,2,149,393.57
15197,444,87,4,1.0,3,130,267.42
15198,444,23,4,4.0,1,244,204.06
15199,444,106,2,6.0,1,125,57.07
15200,444,10,5,,2,39,153.02
15201,444,10,1,12.0,1,130,153.02
15202,444,79,6,2.0,2,143,272.45
15203,444,111,1,1.0,1,158,299.51
15204,444,11,6,6.0,2,127,274.48
15205,444,33,1,9.0,1,88,136.56
15206,444,10060,6,6.0,2,179,393.57
15207,444,93,4,9.0,2,170,39.17
15208,444,5,3,14.0,1,80,282.42
15209,444,29,3,5.0,1,146,264.58
15210,445,10055,2,9.0,2,17,268.55
15211,445,61,6,15.0,2,203,327.21
15212,445,35,3,2.0,2,223,362.36
15213,445,86,1,11.0,1,44,266.03
15214,445,107,3,14.0,1,83,87.15
15215,445,94,2,3.0,2,82,323.01
15216,445,76,5,14.0,2,141,327.0
15217,445,84,6,8.0,2,26,288.33
15218,445,112,2,8.0,1,219,89.33
15219,445,21,6,7.0,3,52,307.9
15220,445,10096,5,2.0,3,240,231.12
15221,445,15,4,4.0,5,194,100.16
15222,445,107,2,2.0,5,202,87.15
15223,445,13,1,3.0,2,77,350.79
15224,445,42,1,8.0,2,241,186.13
15225,445,28,3,2.0,2,193,195.42
15226,445,91,2,11.0,1,200,177.83
15227,445,61,5,2.0,2,80,327.21
15228,445,38,1,8.0,4,150,323.38
15229,445,78,5,2.0,2,226,386.82
15230,445,21,4,10.0,1,22,307.9
15231,445,87,4,6.0,1,88,267.42
15232,445,52,3,4.0,4,3,29.05
15233,445,10055,1,,1,138,268.55
15234,445,102,3,4.0,2,41,332.57
15235,445,18,1,3.0,1,38,65.67
15236,445,60,1,9.0,3,241,393.57
15237,445,38,5,1.0,5,20,323.38
15238,445,62,2,1.0,1,144,107.26
15239,445,19,6,1.0,2,136,153.88
15240,445,95,6,14.0,1,228,245.29
15241,445,19,1,4.0,1,41,153.88
